repo,file,function
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def _bbox_cutout_level_to_arg(level, hparams):"
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,def level_to_arg(hparams):
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,def bbox_wrapper(func):
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def wrapper(images, bboxes, *args, **kwargs):"
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def _parse_policy_info(name, prob, level, replace_value, augmentation_hparams):"
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def _apply_func_with_prob(func, image, args, prob, bboxes):"
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def select_and_apply_random_policy(policies, image, bboxes):"
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,def make_final_policy(tf_policy_):
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def final_policy(image_, bboxes_):"
data/raw/repos\research\object_detection\utils,autoaugment_utils.py,"def distort_image_with_autoaugment(image, bboxes, augmentation_name):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def create_upsample_feature_map_ops(scale, use_native_resize_op, name):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,def resize_nearest_neighbor(image):
data/raw/repos\research\object_detection\utils,bifpn_utils.py,def nearest_neighbor_upsampling(image):
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def __init__(self, combine_method, **kwargs):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def _combine_weighted_sum(self, inputs):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def _combine_attention(self, inputs):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def _combine_fast_attention(self, inputs):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def build(self, input_shape):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def call(self, inputs):"
data/raw/repos\research\object_detection\utils,bifpn_utils.py,"def compute_output_shape(self, input_shape):"
data/raw/repos\research\object_detection\utils,category_util.py,def load_categories_from_csv_file(csv_path):
data/raw/repos\research\object_detection\utils,category_util.py,"def save_categories_to_csv_file(categories, csv_path):"
data/raw/repos\research\object_detection\utils,category_util_test.py,def test_load_categories_from_csv_file(self):
data/raw/repos\research\object_detection\utils,category_util_test.py,def test_save_categories_to_csv_file(self):
data/raw/repos\research\object_detection\utils,colab_utils.py,def image_from_numpy(image):
data/raw/repos\research\object_detection\utils,colab_utils.py,"def draw_bbox(image_urls, callbackId):"
data/raw/repos\research\object_detection\utils,colab_utils.py,def dictToList(input_bbox):
data/raw/repos\research\object_detection\utils,colab_utils.py,"def callbackFunction(annotations: List[List[Dict[str, float]]]):"
data/raw/repos\research\object_detection\utils,config_util.py,def get_image_resizer_config(model_config):
data/raw/repos\research\object_detection\utils,config_util.py,def get_spatial_image_size(image_resizer_config):
data/raw/repos\research\object_detection\utils,config_util.py,def get_max_num_context_features(model_config):
data/raw/repos\research\object_detection\utils,config_util.py,def get_context_feature_length(model_config):
data/raw/repos\research\object_detection\utils,config_util.py,"def get_configs_from_pipeline_file(pipeline_config_path, config_override=None):"
data/raw/repos\research\object_detection\utils,config_util.py,def update_fine_tune_checkpoint_type(train_config):
data/raw/repos\research\object_detection\utils,config_util.py,def create_configs_from_pipeline_proto(pipeline_config):
data/raw/repos\research\object_detection\utils,config_util.py,def get_graph_rewriter_config_from_file(graph_rewriter_config_file):
data/raw/repos\research\object_detection\utils,config_util.py,def create_pipeline_proto_from_configs(configs):
data/raw/repos\research\object_detection\utils,config_util.py,"def save_pipeline_config(pipeline_config, directory):"
data/raw/repos\research\object_detection\utils,config_util.py,def get_number_of_classes(model_config):
data/raw/repos\research\object_detection\utils,config_util.py,def get_optimizer_type(train_config):
data/raw/repos\research\object_detection\utils,config_util.py,def get_learning_rate_type(optimizer_config):
data/raw/repos\research\object_detection\utils,config_util.py,def _is_generic_key(key):
data/raw/repos\research\object_detection\utils,config_util.py,def _check_and_convert_legacy_input_config_key(key):
data/raw/repos\research\object_detection\utils,config_util.py,"def check_and_parse_input_config_key(configs, key):"
data/raw/repos\research\object_detection\utils,config_util.py,"def merge_external_params_with_configs(configs, hparams=None, kwargs_dict=None):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _maybe_update_config_with_key_value(configs, key, value):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_tf_record_input_path(input_config, input_path):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_initial_learning_rate(configs, learning_rate):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_batch_size(configs, batch_size):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _validate_message_has_field(message, field):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_generic(configs, key, value):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_momentum_optimizer_value(configs, momentum):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_classification_localization_weight_ratio(configs, ratio):"
data/raw/repos\research\object_detection\utils,config_util.py,def _get_classification_loss(model_config):
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_focal_loss_gamma(configs, gamma):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_focal_loss_alpha(configs, alpha):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_train_steps(configs, train_steps):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_all_eval_input_configs(configs, field, value):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_label_map_path(configs, label_map_path):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_mask_type(configs, mask_type):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_use_moving_averages(configs, use_moving_averages):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_retain_original_images(eval_config, retain_original_images):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_use_bfloat16(configs, use_bfloat16):"
data/raw/repos\research\object_detection\utils,config_util.py,"def remove_unnecessary_ema(variables_to_restore, no_ema_collection=None):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_num_classes(model_config, num_classes):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_sample_from_datasets_weights(input_reader_config, weights):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_peak_max_pool_kernel_size(model_config, kernel_size):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_candidate_search_scale(model_config, search_scale):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_candidate_ranking_mode(model_config, mode):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_score_distance_offset(model_config, offset):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_box_scale(model_config, box_scale):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_keypoint_candidate_score_threshold(model_config, threshold):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_rescore_instances(model_config, should_rescore):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_unmatched_keypoint_score(model_config, score):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_score_distance_multiplier(model_config, score_distance_multiplier):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_std_dev_multiplier(model_config, std_dev_multiplier):"
data/raw/repos\research\object_detection\utils,config_util.py,"def _update_rescoring_threshold(model_config, rescoring_threshold):"
data/raw/repos\research\object_detection\utils,config_util_test.py,"def _write_config(config, config_path):"
data/raw/repos\research\object_detection\utils,config_util_test.py,"def _update_optimizer_with_constant_learning_rate(optimizer, learning_rate):"
data/raw/repos\research\object_detection\utils,config_util_test.py,"def _create_and_load_test_configs(self, pipeline_config):"
data/raw/repos\research\object_detection\utils,config_util_test.py,def test_get_configs_from_pipeline_file(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def test_create_configs_from_pipeline_proto(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def test_create_pipeline_proto_from_configs(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def test_save_pipeline_config(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def test_get_configs_from_multiple_files(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,"def _assertOptimizerWithNewLearningRate(self, optimizer_name):"
data/raw/repos\research\object_detection\utils,config_util_test.py,def testRMSPropWithNewLearingRate(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testMomentumOptimizerWithNewLearningRate(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testAdamOptimizerWithNewLearningRate(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGenericConfigOverride(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewBatchSize(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewBatchSizeWithClipping(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverwriteBatchSizeWithKeyValue(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverwriteSampleFromDatasetWeights(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverwriteSampleFromDatasetWeightsWrongLength(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testKeyValueOverrideBadKey(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverwriteBatchSizeWithBadValueType(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewMomentumOptimizerValue(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewClassificationLocalizationWeightRatio(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewFocalLossParameters(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testMergingKeywordArguments(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetNumberOfClasses(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewTrainInputPath(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewTrainInputPathList(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewLabelMapPath(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testDontOverwriteEmptyLabelMapPath(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testNewMaskType(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUseMovingAverageForEval(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def  testGetImageResizerConfig(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetSpatialImageSizeFromFixedShapeResizerConfig(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetSpatialImageSizeFromAspectPreservingResizerConfig(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetSpatialImageSizeFromAspectPreservingResizerDynamic(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetSpatialImageSizeFromConditionalShapeResizer(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetMaxNumContextFeaturesFromModelConfig(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testGetContextFeatureLengthFromModelConfig(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testEvalShuffle(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testTrainShuffle(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverWriteRetainOriginalImages(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverwriteAllEvalSampling(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverwriteAllEvalNumEpochs(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateMaskTypeForAllInputConfigs(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testErrorOverwritingMultipleInputConfig(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testCheckAndParseInputConfigKey(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateInputReaderConfigSuccess(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateInputReaderConfigErrors(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testOverWriteRetainOriginalImageAdditionalChannels(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateNumClasses(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testRemoveUnnecessaryEma(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateRescoreInstances(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateRescoreInstancesWithBooleanString(self):
data/raw/repos\research\object_detection\utils,config_util_test.py,def testUpdateRescoreInstancesWithMultipleTasks(self):
data/raw/repos\research\object_detection\utils,context_manager.py,def __enter__(self):
data/raw/repos\research\object_detection\utils,context_manager.py,"def __exit__(self, exec_type, exec_value, traceback):"
data/raw/repos\research\object_detection\utils,context_manager_test.py,def test_identity_context_manager(self):
data/raw/repos\research\object_detection\utils,dataset_util.py,def int64_feature(value):
data/raw/repos\research\object_detection\utils,dataset_util.py,def int64_list_feature(value):
data/raw/repos\research\object_detection\utils,dataset_util.py,def bytes_feature(value):
data/raw/repos\research\object_detection\utils,dataset_util.py,def bytes_list_feature(value):
data/raw/repos\research\object_detection\utils,dataset_util.py,def float_feature(value):
data/raw/repos\research\object_detection\utils,dataset_util.py,def float_list_feature(value):
data/raw/repos\research\object_detection\utils,dataset_util.py,def read_examples_list(path):
data/raw/repos\research\object_detection\utils,dataset_util.py,def recursive_parse_xml_to_dict(xml):
data/raw/repos\research\object_detection\utils,dataset_util_test.py,def test_read_examples_list(self):
data/raw/repos\research\object_detection\utils,json_utils.py,"def FormatFloat(json_str, float_digits):"
data/raw/repos\research\object_detection\utils,json_utils.py,def MRound(match):
data/raw/repos\research\object_detection\utils,json_utils.py,"def Dump(obj, fid, float_digits=-1, **params):"
data/raw/repos\research\object_detection\utils,json_utils.py,"def Dumps(obj, float_digits=-1, **params):"
data/raw/repos\research\object_detection\utils,json_utils.py,def PrettyParams(**params):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpReasonablePrecision(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpPassExtraParams(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpZeroPrecision(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpUnspecifiedPrecision(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpsReasonablePrecision(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpsPassExtraParams(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpsZeroPrecision(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testDumpsUnspecifiedPrecision(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testPrettyParams(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testPrettyParamsExtraParamsInside(self):
data/raw/repos\research\object_detection\utils,json_utils_test.py,def testPrettyParamsExtraParamsOutside(self):
data/raw/repos\research\object_detection\utils,label_map_util.py,def _validate_label_map(label_map):
data/raw/repos\research\object_detection\utils,label_map_util.py,def create_category_index(categories):
data/raw/repos\research\object_detection\utils,label_map_util.py,def get_max_label_map_index(label_map):
data/raw/repos\research\object_detection\utils,label_map_util.py,"def load_labelmap(path, validator=None):"
data/raw/repos\research\object_detection\utils,label_map_util.py,def get_keypoint_label_map_dict(label_map_path_or_proto):
data/raw/repos\research\object_detection\utils,label_map_util.py,def get_graph_relations_tensor(graph_relations):
data/raw/repos\research\object_detection\utils,label_map_util.py,"def create_categories_from_labelmap(label_map_path, use_display_name=True):"
data/raw/repos\research\object_detection\utils,label_map_util.py,"def create_category_index_from_labelmap(label_map_path, use_display_name=True):"
data/raw/repos\research\object_detection\utils,label_map_util.py,def create_class_agnostic_category_index():
data/raw/repos\research\object_detection\utils,label_map_util_test.py,"def _generate_label_map(self, num_classes):"
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_label_map_dict(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_keypoint_label_map_dict(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_keypoint_label_map_dict_invalid(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_label_map_dict_from_proto(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_label_map_dict_display(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_load_bad_label_map(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_load_label_map_with_background(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_label_map_dict_with_fill_in_gaps_and_background(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_keep_categories_with_unique_id(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_convert_label_map_to_categories_no_label_map(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_convert_label_map_to_categories_lvis_frequency_and_counts(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_convert_label_map_to_categories(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_convert_label_map_with_keypoints_to_categories(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_disallow_duplicate_keypoint_ids(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_convert_label_map_to_categories_with_few_classes(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_max_label_map_index(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_create_category_index(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_create_categories_from_labelmap(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_create_category_index_from_labelmap(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_create_category_index_from_labelmap_display(self):
data/raw/repos\research\object_detection\utils,label_map_util_test.py,def test_get_label_map_hierarchy_lut(self):
data/raw/repos\research\object_detection\utils,learning_schedules.py,def _learning_rate_return_value(eager_decay_rate):
data/raw/repos\research\object_detection\utils,learning_schedules.py,def eager_decay_rate():
data/raw/repos\research\object_detection\utils,learning_schedules.py,def eager_decay_rate():
data/raw/repos\research\object_detection\utils,learning_schedules.py,def eager_decay_rate():
data/raw/repos\research\object_detection\utils,learning_schedules.py,"def manual_stepping(global_step, boundaries, rates, warmup=False):"
data/raw/repos\research\object_detection\utils,learning_schedules.py,def eager_decay_rate():
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testExponentialDecayWithBurnin(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testExponentialDecayWithWarmup(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testCosineDecayWithWarmup(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testCosineDecayAfterTotalSteps(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testCosineDecayWithHoldBaseLearningRateSteps(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testManualStepping(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testManualSteppingWithWarmup(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def testManualSteppingWithZeroBoundaries(self):
data/raw/repos\research\object_detection\utils,learning_schedules_test.py,def graph_fn(global_step):
data/raw/repos\research\object_detection\utils,metrics.py,"def compute_precision_recall(scores, labels, num_gt):"
data/raw/repos\research\object_detection\utils,metrics.py,"def compute_average_precision(precision, recall):"
data/raw/repos\research\object_detection\utils,metrics.py,"def compute_median_rank_at_k(tp_fp_list, k):"
data/raw/repos\research\object_detection\utils,metrics.py,"def compute_recall_at_k(tp_fp_list, num_gt, k):"
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_cor_loc(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_cor_loc_nans(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_precision_recall(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_precision_recall_float(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_average_precision(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_precision_recall_and_ap_no_groundtruth(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_recall_at_k(self):
data/raw/repos\research\object_detection\utils,metrics_test.py,def test_compute_median_rank_at_k(self):
data/raw/repos\research\object_detection\utils,model_util.py,"def extract_submodel(model, inputs, outputs, name=None):"
data/raw/repos\research\object_detection\utils,model_util.py,def _recurse_in_model(tensor):
data/raw/repos\research\object_detection\utils,model_util_tf2_test.py,def test_simple_model(self):
data/raw/repos\research\object_detection\utils,np_box_list.py,"def __init__(self, data):"
data/raw/repos\research\object_detection\utils,np_box_list.py,def num_boxes(self):
data/raw/repos\research\object_detection\utils,np_box_list.py,def get_extra_fields(self):
data/raw/repos\research\object_detection\utils,np_box_list.py,"def has_field(self, field):"
data/raw/repos\research\object_detection\utils,np_box_list.py,"def add_field(self, field, field_data):"
data/raw/repos\research\object_detection\utils,np_box_list.py,def get(self):
data/raw/repos\research\object_detection\utils,np_box_list.py,"def get_field(self, field):"
data/raw/repos\research\object_detection\utils,np_box_list.py,def get_coordinates(self):
data/raw/repos\research\object_detection\utils,np_box_list.py,"def _is_valid_boxes(self, data):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,def area(boxlist):
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def intersection(boxlist1, boxlist2):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def iou(boxlist1, boxlist2):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def ioa(boxlist1, boxlist2):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def gather(boxlist, indices, fields=None):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def sort_by_field(boxlist, field, order=SortOrder.DESCEND):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def scale(boxlist, y_scale, x_scale):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def clip_to_window(boxlist, window, filter_nonoverlapping=True):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def prune_non_overlapping_boxes(boxlist1, boxlist2, minoverlap=0.0):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def prune_outside_window(boxlist, window):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def concatenate(boxlists, fields=None):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def filter_scores_greater_than(boxlist, thresh):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def change_coordinate_frame(boxlist, window):"
data/raw/repos\research\object_detection\utils,np_box_list_ops.py,"def _copy_extra_fields(boxlist_to_copy_to, boxlist_to_copy_from):"
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_area(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_intersection(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_iou(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_ioa(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_scale(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_clip_to_window(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_prune_outside_window(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_concatenate(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_change_coordinate_frame(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_filter_scores_greater_than(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_gather_with_out_of_range_indices(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_gather_with_invalid_multidimensional_indices(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_gather_without_fields_specified(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_gather_with_invalid_field_specified(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_gather_with_fields_specified(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_with_invalid_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_with_invalid_sorting_order(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_with_descending_sorting(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_with_ascending_sorting(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_with_no_scores_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_nms_disabled_max_output_size_equals_three(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_select_from_three_clusters(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_select_at_most_two_from_three_clusters(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_select_at_most_thirty_from_three_clusters(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_select_from_ten_indentical_boxes(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_different_iou_threshold(self):
data/raw/repos\research\object_detection\utils,np_box_list_ops_test.py,def test_multiclass_nms(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_invalid_box_data(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_has_field_with_existed_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_has_field_with_nonexisted_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_get_field_with_existed_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_get_field_with_nonexited_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def setUp(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_add_already_existed_field(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_add_invalid_field_data(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_add_single_dimensional_field_data(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_add_multi_dimensional_field_data(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_get_extra_fields(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_get_coordinates(self):
data/raw/repos\research\object_detection\utils,np_box_list_test.py,def test_num_boxes(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list.py,"def __init__(self, box_data, mask_data):"
data/raw/repos\research\object_detection\utils,np_box_mask_list.py,def get_masks(self):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,def box_list_to_box_mask_list(boxlist):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,def area(box_mask_list):
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def intersection(box_mask_list1, box_mask_list2):"
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def iou(box_mask_list1, box_mask_list2):"
data/raw/repos\research\object_detection\utils,np_box_mask_list_ops.py,"def ioa(box_mask_list1, box_mask_list2):"
